price,log_price,price_per_person,has_wireless_internet,has_heating,has_kitchen,has_essentials,has_smoke_detector,has_air_conditioning,has_tv,has_internet,has_washer,has_dryer
50.0,3.9318256327243257,25.0,1,0,1,1,1,1,1,0,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,0,1,0,0
245.0,5.5053315359323625,40.833333333333336,1,1,1,1,1,1,1,1,1,1
48.0,3.8918202981106265,48.0,1,1,1,0,1,0,0,0,1,1
50.0,3.9318256327243257,25.0,1,1,1,1,1,0,0,1,1,1
65.0,4.189654742026425,16.25,1,1,1,1,1,1,1,0,0,0
65.0,4.189654742026425,21.666666666666668,1,1,1,1,0,1,0,0,0,0
90.0,4.51085950651685,90.0,1,1,1,1,1,0,0,1,0,0
80.0,4.394449154672439,40.0,1,0,1,1,1,1,0,0,0,0
100.0,4.61512051684126,50.0,1,0,0,0,1,0,0,0,0,0
65.0,4.189654742026425,65.0,1,0,1,0,0,0,0,0,0,0
349.0,5.857933154483459,43.625,1,1,1,1,1,1,1,1,1,1
165.0,5.111987788356544,82.5,1,1,1,0,1,1,1,1,1,1
95.0,4.564348191467836,47.5,1,1,1,1,1,0,1,0,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,0,1,1,1
45.0,3.828641396489095,22.5,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,1,0,0,0,0
90.0,4.51085950651685,30.0,1,1,1,1,1,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,1,1,1,1
300.0,5.707110264748875,50.0,1,0,1,1,1,0,1,1,1,1
250.0,5.5254529391317835,41.666666666666664,1,1,1,1,1,1,1,0,1,1
100.0,4.61512051684126,25.0,1,1,1,1,1,0,0,1,1,1
125.0,4.836281906951478,31.25,1,1,1,1,1,1,1,1,1,1
75.0,4.330733340286331,37.5,1,1,0,1,1,1,0,0,0,0
100.0,4.61512051684126,33.333333333333336,1,0,1,0,1,0,1,0,1,1
60.0,4.110873864173311,30.0,1,1,0,0,1,1,1,1,0,0
58.0,4.07753744390572,29.0,1,1,1,0,1,1,0,0,1,1
105.0,4.663439094112067,52.5,1,0,0,1,1,0,1,0,0,0
55.0,4.02535169073515,27.5,1,1,1,1,1,1,0,1,0,0
40.0,3.713572066704308,20.0,1,1,1,1,1,0,0,0,1,1
45.0,3.828641396489095,45.0,1,1,1,1,1,0,1,1,1,1
47.0,3.871201010907891,23.5,1,1,1,1,1,0,1,0,0,0
85.0,4.454347296253507,21.25,1,1,1,1,1,1,1,1,0,0
269.0,5.598421958998375,33.625,1,1,1,0,1,1,1,0,1,1
55.0,4.02535169073515,27.5,1,1,0,1,1,0,1,0,1,1
88.0,4.48863636973214,44.0,1,1,1,1,1,0,1,1,0,0
65.0,4.189654742026425,32.5,1,1,0,1,1,1,1,1,1,1
31.0,3.4657359027997265,31.0,1,0,1,0,1,1,1,0,1,1
45.0,3.828641396489095,45.0,1,1,1,1,1,0,1,1,1,1
45.0,3.828641396489095,45.0,1,1,1,1,0,1,1,0,1,1
55.0,4.02535169073515,27.5,0,0,0,0,0,0,0,0,0,0
95.0,4.564348191467836,47.5,1,1,0,1,1,1,1,1,0,0
51.0,3.9512437185814275,17.0,1,1,0,1,1,1,0,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,0,1,1,0,0,0,0
250.0,5.5254529391317835,50.0,1,1,1,1,1,1,1,1,1,1
170.0,5.14166355650266,28.333333333333332,1,1,1,1,1,1,1,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,1,0,0,0
80.0,4.394449154672439,40.0,1,1,1,1,1,0,0,1,0,0
75.0,4.330733340286331,37.5,1,1,1,1,1,1,1,1,1,1
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,1,0,0,0
75.0,4.330733340286331,75.0,1,1,1,0,1,1,1,1,0,0
269.0,5.598421958998375,33.625,1,1,1,0,1,1,1,1,1,1
55.0,4.02535169073515,55.0,1,1,1,0,1,0,1,1,1,1
160.0,5.081404364984463,26.666666666666668,1,1,1,1,1,1,1,1,1,1
35.0,3.58351893845611,35.0,1,1,1,1,1,1,1,0,1,1
70.0,4.2626798770413155,70.0,1,1,1,1,1,1,1,0,0,0
40.0,3.713572066704308,40.0,1,0,1,1,0,0,0,0,0,0
75.0,4.330733340286331,37.5,1,1,1,1,0,0,1,1,0,0
75.0,4.330733340286331,37.5,1,1,1,1,0,0,1,1,0,0
75.0,4.330733340286331,37.5,1,1,0,0,1,0,1,0,0,0
60.0,4.110873864173311,30.0,1,1,0,1,1,1,1,1,0,0
79.0,4.382026634673881,26.333333333333332,1,1,0,1,1,1,0,1,0,0
169.0,5.135798437050262,21.125,1,1,0,1,1,1,1,1,0,0
59.0,4.0943445622221,29.5,1,1,0,1,1,1,0,1,0,0
44.0,3.8066624897703196,44.0,1,1,1,1,1,0,0,1,0,0
75.0,4.330733340286331,37.5,1,1,1,1,1,1,1,1,0,0
65.0,4.189654742026425,32.5,1,1,0,1,1,1,0,0,0,0
105.0,4.663439094112067,21.0,1,1,1,0,1,1,1,1,0,0
100.0,4.61512051684126,33.333333333333336,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,13.0,1,1,1,1,1,0,1,1,0,0
95.0,4.564348191467836,47.5,1,1,1,1,1,1,1,1,0,0
45.0,3.828641396489095,45.0,1,1,1,1,1,0,1,1,1,1
115.0,4.7535901911063645,28.75,1,1,1,1,1,1,1,0,1,1
150.0,5.017279836814924,30.0,1,1,1,0,1,1,1,1,1,1
48.0,3.8918202981106265,48.0,1,1,1,1,1,1,0,0,1,1
50.0,3.9318256327243257,50.0,1,1,1,1,1,0,0,0,1,1
50.0,3.9318256327243257,25.0,0,1,1,1,1,1,0,0,0,0
69.0,4.248495242049359,34.5,1,1,0,0,1,1,0,1,0,0
50.0,3.9318256327243257,50.0,1,0,0,0,1,0,0,0,0,0
45.0,3.828641396489095,45.0,1,1,1,1,1,0,0,1,0,0
100.0,4.61512051684126,33.333333333333336,1,1,1,1,1,1,1,1,1,1
99.0,4.605170185988092,49.5,1,1,1,0,0,1,1,0,0,0
55.0,4.02535169073515,55.0,1,1,1,1,1,1,1,1,1,1
198.0,5.293304824724492,49.5,1,1,1,1,1,1,1,1,1,1
55.0,4.02535169073515,27.5,1,1,1,1,1,1,1,1,1,1
69.0,4.248495242049359,23.0,1,1,1,1,1,1,1,1,0,0
45.0,3.828641396489095,22.5,1,1,1,0,0,1,0,1,1,0
45.0,3.828641396489095,45.0,1,0,0,0,0,0,0,0,0,0
55.0,4.02535169073515,27.5,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,60.0,1,1,0,0,0,1,0,0,0,0
75.0,4.330733340286331,75.0,1,1,1,0,1,1,1,1,1,1
31.0,3.4657359027997265,31.0,1,1,1,1,0,0,0,0,0,0
125.0,4.836281906951478,31.25,1,1,1,1,1,1,1,1,1,1
120.0,4.795790545596741,60.0,1,1,1,0,1,1,0,0,1,1
59.0,4.0943445622221,29.5,1,1,1,1,1,1,1,1,0,0
73.0,4.30406509320417,73.0,1,0,1,1,1,1,1,0,1,1
40.0,3.713572066704308,8.0,1,1,1,1,1,0,0,1,1,0
120.0,4.795790545596741,60.0,1,1,1,1,0,0,0,0,1,1
50.0,3.9318256327243257,25.0,1,1,1,1,1,0,0,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,65.0,1,1,1,1,1,1,1,0,0,0
88.0,4.48863636973214,22.0,1,1,1,1,1,1,1,1,1,1
55.0,4.02535169073515,55.0,1,1,1,0,1,1,1,0,0,0
60.0,4.110873864173311,60.0,1,1,0,0,1,0,1,0,1,1
225.0,5.420534999272286,22.5,1,1,1,1,1,1,0,1,1,1
250.0,5.5254529391317835,62.5,1,1,1,1,1,1,1,0,1,1
65.0,4.189654742026425,21.666666666666668,1,1,1,1,1,1,0,1,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,0,1,0,0,0
70.0,4.2626798770413155,35.0,1,1,1,0,0,1,0,1,1,1
80.0,4.394449154672439,40.0,1,1,1,0,0,1,0,0,1,1
35.0,3.58351893845611,35.0,1,1,1,1,1,1,0,1,0,0
81.0,4.406719247264253,20.25,1,1,1,0,0,1,0,1,1,1
25.0,3.258096538021482,25.0,0,0,0,0,0,0,0,0,0,0
40.0,3.713572066704308,40.0,1,1,1,1,1,0,0,0,0,0
100.0,4.61512051684126,33.333333333333336,0,1,0,1,1,0,0,0,0,0
79.0,4.382026634673881,79.0,1,1,1,1,1,0,1,0,1,1
325.0,5.786897381366708,54.166666666666664,1,1,1,1,1,1,1,1,1,1
84.0,4.442651256490317,14.0,1,1,1,1,1,1,1,1,0,0
39.0,3.6888794541139363,39.0,1,0,1,1,1,0,0,0,1,1
70.0,4.2626798770413155,23.333333333333332,1,1,1,1,1,1,0,0,0,0
74.0,4.31748811353631,37.0,1,1,1,1,1,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,0,1,1,1,1
65.0,4.189654742026425,16.25,1,1,1,1,1,1,0,1,1,1
100.0,4.61512051684126,100.0,1,1,1,0,1,1,1,0,1,1
70.0,4.2626798770413155,35.0,1,1,1,0,0,0,0,1,1,1
60.0,4.110873864173311,30.0,1,0,1,0,1,1,1,1,1,1
29.0,3.4011973816621555,29.0,1,1,1,1,1,0,0,0,0,0
90.0,4.51085950651685,45.0,0,1,1,1,1,0,1,0,1,1
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
50.0,3.9318256327243257,25.0,1,1,1,1,1,0,1,0,1,1
45.0,3.828641396489095,45.0,1,1,1,1,1,1,0,0,0,0
59.0,4.0943445622221,29.5,0,1,1,1,1,1,1,0,1,1
57.0,4.060443010546419,28.5,1,1,1,0,1,0,0,1,1,1
70.0,4.2626798770413155,70.0,1,1,1,1,1,0,0,1,1,1
55.0,4.02535169073515,18.333333333333332,1,1,1,1,1,0,0,1,1,1
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
65.0,4.189654742026425,32.5,1,1,1,1,1,0,1,1,0,0
59.0,4.0943445622221,29.5,1,1,1,0,1,1,1,1,1,1
70.0,4.2626798770413155,70.0,1,1,1,1,1,1,1,1,1,1
49.0,3.912023005428146,12.25,1,1,1,1,1,1,1,1,1,1
51.0,3.9512437185814275,51.0,1,1,1,1,1,0,1,1,1,1
83.0,4.430816798843313,27.666666666666668,1,1,1,1,1,1,0,0,1,1
75.0,4.330733340286331,25.0,1,1,1,1,1,1,0,0,1,1
73.0,4.30406509320417,36.5,0,0,1,0,0,1,1,1,1,1
120.0,4.795790545596741,30.0,1,1,1,1,1,0,1,0,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,60.0,0,0,0,0,0,0,0,0,0,0
105.0,4.663439094112067,52.5,1,1,1,1,1,1,0,1,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,0,0,1,0,0
115.0,4.7535901911063645,57.5,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,60.0,1,1,1,1,1,1,0,1,1,1
115.0,4.7535901911063645,28.75,1,1,1,1,1,0,0,0,0,0
165.0,5.111987788356544,165.0,1,1,1,1,0,1,0,0,1,1
264.0,5.579729825986222,29.333333333333332,1,1,1,1,1,1,1,1,1,1
59.0,4.0943445622221,29.5,1,1,1,1,1,1,1,0,0,0
110.0,4.709530201312334,18.333333333333332,1,1,1,1,1,1,1,1,0,0
90.0,4.51085950651685,45.0,1,1,1,1,1,1,1,1,1,1
140.0,4.948759890378168,70.0,1,1,1,1,1,1,0,1,1,1
120.0,4.795790545596741,30.0,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,0,0,0,0,0
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,1,1,1,1
100.0,4.61512051684126,50.0,1,1,1,1,1,1,1,1,1,1
34.0,3.5553480614894135,34.0,1,1,1,1,1,0,0,1,0,0
65.0,4.189654742026425,32.5,0,1,1,1,1,0,1,1,0,0
60.0,4.110873864173311,30.0,1,1,0,0,0,1,0,1,0,0
55.0,4.02535169073515,27.5,1,0,0,0,1,0,0,0,0,0
179.0,5.19295685089021,44.75,1,1,1,1,1,0,0,0,0,0
200.0,5.303304908059076,33.333333333333336,0,1,1,1,0,1,0,0,1,1
85.0,4.454347296253507,28.333333333333332,0,0,1,1,1,1,1,0,0,0
75.0,4.330733340286331,15.0,1,1,0,1,1,1,0,0,0,0
119.0,4.787491742782046,39.666666666666664,1,1,1,1,1,0,0,0,0,0
75.0,4.330733340286331,37.5,1,1,1,1,1,1,1,0,1,1
109.0,4.700480365792417,27.25,1,1,1,0,0,1,1,1,0,0
100.0,4.61512051684126,50.0,1,1,0,0,0,1,0,0,0,0
45.0,3.828641396489095,22.5,1,0,1,1,1,0,0,0,0,0
76.0,4.343805421853684,25.333333333333332,1,1,1,1,1,1,0,1,1,1
45.0,3.828641396489095,45.0,1,0,1,1,1,0,0,0,1,1
49.0,3.912023005428146,49.0,1,1,1,0,1,0,0,0,0,0
60.0,4.110873864173311,30.0,0,1,1,1,1,1,0,1,1,1
49.0,3.912023005428146,49.0,1,1,1,0,0,0,0,0,0,0
69.0,4.248495242049359,34.5,1,1,1,1,1,1,1,0,1,1
96.0,4.574710978503383,32.0,1,0,1,1,1,1,0,1,1,1
45.0,3.828641396489095,45.0,1,1,0,0,1,1,1,0,0,0
89.0,4.499809670330265,89.0,1,1,1,1,1,0,0,1,1,1
100.0,4.61512051684126,20.0,1,1,0,1,1,1,1,1,0,0
55.0,4.02535169073515,27.5,1,1,1,1,1,1,0,0,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,0,1,1,1,1
150.0,5.017279836814924,75.0,0,0,1,0,1,1,1,0,1,1
95.0,4.564348191467836,47.5,1,1,1,0,1,0,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,1,1,1
35.0,3.58351893845611,35.0,1,1,1,1,1,0,0,1,0,0
68.0,4.23410650459726,34.0,1,1,1,0,1,0,0,0,0,0
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
80.0,4.394449154672439,40.0,1,1,1,1,1,0,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,0,0,0,0,0
135.0,4.912654885736052,67.5,1,1,1,1,0,1,0,0,1,1
69.0,4.248495242049359,34.5,1,1,1,1,1,1,1,0,1,1
50.0,3.9318256327243257,25.0,1,1,0,1,1,0,0,1,0,0
76.0,4.343805421853684,38.0,1,1,0,1,1,1,1,0,0,0
79.0,4.382026634673881,26.333333333333332,1,1,1,1,1,1,0,0,1,1
100.0,4.61512051684126,50.0,1,1,1,1,1,1,0,0,1,1
82.0,4.418840607796598,41.0,1,1,1,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,1,0,0
160.0,5.081404364984463,40.0,1,1,1,1,1,1,1,1,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,1,1,1,1,1
95.0,4.564348191467836,47.5,1,1,1,1,1,0,1,0,0,0
144.0,4.976733742420574,24.0,1,1,1,1,1,0,1,1,1,1
45.0,3.828641396489095,45.0,1,1,0,1,1,0,0,0,0,0
100.0,4.61512051684126,100.0,0,0,0,1,1,0,0,0,0,0
135.0,4.912654885736052,67.5,1,1,1,1,1,1,0,1,1,1
150.0,5.017279836814924,50.0,1,0,1,1,1,0,1,0,1,1
44.0,3.8066624897703196,22.0,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,32.5,0,1,1,0,0,1,0,1,1,1
64.0,4.174387269895637,21.333333333333332,1,1,1,1,1,1,1,1,0,0
75.0,4.330733340286331,37.5,1,1,1,1,1,1,1,1,1,1
189.0,5.247024072160486,37.8,1,1,1,1,1,1,1,1,0,0
75.0,4.330733340286331,18.75,1,1,1,1,1,1,1,1,0,0
55.0,4.02535169073515,27.5,1,1,1,1,1,1,0,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,0,1,1,1
75.0,4.330733340286331,37.5,1,1,1,1,1,0,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,1,1,0,0
49.0,3.912023005428146,49.0,1,1,1,1,1,0,0,0,0,0
80.0,4.394449154672439,40.0,1,1,1,1,1,0,1,1,1,1
45.0,3.828641396489095,22.5,1,1,1,1,1,1,1,1,0,0
62.0,4.143134726391533,31.0,1,1,0,1,1,0,0,1,0,0
60.0,4.110873864173311,60.0,1,1,1,1,1,0,0,0,1,1
55.0,4.02535169073515,27.5,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,1,1,1,1
40.0,3.713572066704308,40.0,1,1,1,1,1,0,1,0,1,1
80.0,4.394449154672439,80.0,1,1,1,0,1,1,1,0,1,1
175.0,5.170483995038151,29.166666666666668,1,1,1,1,1,1,1,0,0,0
200.0,5.303304908059076,50.0,1,1,1,1,1,1,1,1,1,1
153.0,5.0369526024136295,25.5,1,1,1,1,1,1,1,0,1,1
59.0,4.0943445622221,29.5,1,1,1,1,1,0,1,1,0,0
45.0,3.828641396489095,45.0,1,1,1,1,1,0,1,1,1,1
160.0,5.081404364984463,17.77777777777778,1,1,1,1,0,1,1,0,0,0
125.0,4.836281906951478,31.25,1,1,1,0,1,1,1,1,1,1
63.0,4.1588830833596715,63.0,1,1,1,0,1,0,0,0,0,0
49.0,3.912023005428146,49.0,1,1,1,0,1,0,0,0,0,0
72.0,4.290459441148391,36.0,1,1,1,1,1,0,0,0,0,0
130.0,4.875197323201151,26.0,1,1,1,1,1,0,0,1,1,1
80.0,4.394449154672439,40.0,1,0,1,0,1,0,0,0,0,0
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
67.0,4.219507705176107,16.75,1,1,1,1,1,1,1,1,0,0
129.0,4.867534450455582,43.0,0,1,1,1,1,1,1,0,0,1
56.0,4.04305126783455,56.0,1,1,1,1,1,1,0,0,0,0
70.0,4.2626798770413155,70.0,1,1,1,1,1,1,0,0,1,1
175.0,5.170483995038151,19.444444444444443,1,1,1,1,1,1,1,1,1,1
300.0,5.707110264748875,50.0,1,1,1,1,1,1,1,1,1,1
125.0,4.836281906951478,25.0,1,1,1,0,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,0,1,1,1,0,1,0,1,1
100.0,4.61512051684126,100.0,1,1,1,1,0,1,0,0,1,1
65.0,4.189654742026425,65.0,1,1,1,1,1,0,0,0,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,0,0,0,0,0
72.0,4.290459441148391,36.0,0,0,1,1,0,1,0,0,1,1
68.0,4.23410650459726,34.0,1,1,1,0,1,0,0,1,0,0
70.0,4.2626798770413155,35.0,1,1,1,1,1,0,0,1,1,1
125.0,4.836281906951478,31.25,1,1,1,0,1,1,1,1,0,0
150.0,5.017279836814924,37.5,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,65.0,1,1,1,1,1,1,0,0,0,0
89.0,4.499809670330265,22.25,1,1,1,0,1,0,1,1,0,0
70.0,4.2626798770413155,70.0,1,1,1,1,1,1,0,0,1,1
52.0,3.970291913552122,26.0,1,1,1,1,1,1,1,1,1,1
38.0,3.6635616461296463,38.0,1,1,1,1,1,0,0,1,1,1
165.0,5.111987788356544,27.5,1,1,1,1,1,1,1,1,0,0
80.0,4.394449154672439,40.0,1,1,1,1,1,1,1,1,0,0
135.0,4.912654885736052,67.5,1,1,1,1,1,0,0,0,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,1,0,0,1,1
35.0,3.58351893845611,11.666666666666666,1,1,1,1,1,1,0,1,1,1
44.0,3.8066624897703196,22.0,1,1,1,0,0,1,1,0,1,1
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
46.0,3.8501476017100584,46.0,1,1,1,0,1,0,0,0,0,0
95.0,4.564348191467836,23.75,1,1,1,1,1,1,1,1,0,0
100.0,4.61512051684126,50.0,1,1,1,1,1,0,1,1,1,1
47.0,3.871201010907891,47.0,1,1,1,1,1,1,0,1,1,1
99.0,4.605170185988092,49.5,1,1,1,1,1,1,1,1,1,1
96.0,4.574710978503383,24.0,1,1,0,1,1,1,1,0,0,0
144.0,4.976733742420574,24.0,1,1,1,1,1,1,1,1,1,1
126.0,4.844187086458591,21.0,1,1,1,1,1,1,1,1,0,0
77.0,4.356708826689592,25.666666666666668,1,1,1,1,1,1,0,0,1,1
165.0,5.111987788356544,27.5,1,1,1,1,1,1,1,1,1,1
142.0,4.962844630259907,23.666666666666668,1,1,1,0,1,1,1,1,1,1
175.0,5.170483995038151,43.75,1,1,1,1,1,0,1,1,1,1
195.0,5.278114659230517,48.75,1,1,1,1,1,1,0,0,0,0
59.0,4.0943445622221,59.0,1,1,1,0,1,0,0,0,0,0
135.0,4.912654885736052,33.75,1,1,0,1,1,1,0,0,1,1
39.0,3.6888794541139363,39.0,1,1,1,0,1,0,0,0,0,0
250.0,5.5254529391317835,125.0,1,1,1,0,0,1,1,1,1,1
88.0,4.48863636973214,22.0,1,1,1,1,0,1,0,0,0,0
60.0,4.110873864173311,30.0,1,1,1,0,1,0,1,0,1,1
68.0,4.23410650459726,22.666666666666668,0,0,0,0,0,0,0,0,0,0
56.0,4.04305126783455,56.0,1,1,1,1,1,1,0,0,0,0
79.0,4.382026634673881,26.333333333333332,1,1,1,0,1,1,0,1,0,0
63.0,4.1588830833596715,21.0,1,1,1,1,1,1,0,0,1,1
55.0,4.02535169073515,55.0,1,1,1,0,1,0,0,0,0,0
100.0,4.61512051684126,50.0,1,1,0,0,0,1,0,0,0,0
150.0,5.017279836814924,37.5,1,1,0,1,1,1,1,1,1,1
300.0,5.707110264748875,50.0,1,1,1,1,1,0,1,1,1,1
168.0,5.1298987149230735,28.0,1,1,1,0,1,1,1,1,1,1
150.0,5.017279836814924,75.0,1,1,1,1,1,1,1,1,1,1
79.0,4.382026634673881,39.5,1,1,1,1,1,1,1,1,1,1
70.0,4.2626798770413155,35.0,1,1,1,1,1,1,0,1,0,0
35.0,3.58351893845611,35.0,1,1,1,1,1,0,0,1,1,1
73.0,4.30406509320417,73.0,1,0,1,1,1,0,1,0,1,1
65.0,4.189654742026425,32.5,1,1,1,1,1,1,0,1,0,0
275.0,5.62040086571715,45.833333333333336,1,1,1,1,1,1,1,1,1,1
78.0,4.3694478524670215,39.0,1,1,1,1,1,1,1,1,1,1
52.0,3.970291913552122,52.0,1,1,1,0,1,0,0,0,0,0
39.0,3.6888794541139363,19.5,1,1,1,0,0,1,0,0,0,0
100.0,4.61512051684126,50.0,1,1,0,1,1,1,0,0,1,1
60.0,4.110873864173311,30.0,1,1,1,1,1,1,0,0,0,0
65.0,4.189654742026425,32.5,1,1,1,1,1,0,0,1,1,1
60.0,4.110873864173311,60.0,1,1,1,1,1,0,0,1,1,1
100.0,4.61512051684126,25.0,1,1,1,1,1,1,1,1,0,0
60.0,4.110873864173311,30.0,1,1,1,1,1,0,0,1,1,1
40.0,3.713572066704308,40.0,1,1,1,1,1,1,1,1,0,0
175.0,5.170483995038151,43.75,1,1,1,1,1,0,1,0,0,0
108.0,4.6913478822291435,54.0,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,32.5,1,1,1,0,1,0,1,0,0,0
144.0,4.976733742420574,36.0,1,1,1,1,1,1,1,0,0,0
79.0,4.382026634673881,26.333333333333332,1,1,1,0,1,1,0,1,0,0
60.0,4.110873864173311,60.0,1,1,1,1,1,1,1,1,1,1
65.0,4.189654742026425,21.666666666666668,1,0,0,0,0,1,0,1,0,0
185.0,5.225746673713202,37.0,1,1,1,1,1,0,1,1,0,0
150.0,5.017279836814924,75.0,1,1,0,1,1,1,1,1,1,1
80.0,4.394449154672439,40.0,1,1,1,1,1,0,1,0,1,1
395.0,5.981414211254481,28.214285714285715,1,1,1,1,1,1,1,1,1,1
55.0,4.02535169073515,55.0,1,0,1,0,1,0,1,0,1,1
164.0,5.10594547390058,27.333333333333332,1,1,1,1,1,1,1,1,0,0
70.0,4.2626798770413155,70.0,1,1,1,1,1,1,0,0,1,1
300.0,5.707110264748875,37.5,1,0,1,1,1,1,1,1,1,1
85.0,4.454347296253507,42.5,1,1,1,1,1,0,1,1,1,1
58.0,4.07753744390572,58.0,1,0,1,0,0,1,1,1,1,1
150.0,5.017279836814924,37.5,1,1,1,1,1,1,1,1,1,1
76.0,4.343805421853684,76.0,1,0,1,0,0,0,1,0,0,0
37.0,3.6375861597263857,37.0,1,1,1,1,1,0,0,1,0,0
130.0,4.875197323201151,32.5,1,1,1,1,1,0,0,1,1,1
180.0,5.198497031265826,45.0,1,1,1,1,1,1,1,1,0,0
35.0,3.58351893845611,35.0,1,1,1,0,1,0,0,0,0,0
51.0,3.9512437185814275,51.0,1,1,1,1,1,1,1,0,1,1
225.0,5.420534999272286,28.125,1,1,1,0,1,1,1,1,1,1
29.0,3.4011973816621555,29.0,0,1,1,1,0,1,0,0,1,1
36.0,3.6109179126442243,36.0,1,1,1,1,1,0,0,0,0,0
199.0,5.298317366548036,28.428571428571427,1,1,1,1,1,1,1,1,1,1
75.0,4.330733340286331,37.5,1,1,1,1,1,1,0,1,1,1
69.0,4.248495242049359,34.5,1,1,1,0,1,0,0,0,0,0
31.0,3.4657359027997265,31.0,1,1,1,1,1,0,0,0,0,0
84.0,4.442651256490317,16.8,1,1,1,1,1,1,1,1,0,0
329.0,5.799092654460526,82.25,1,1,1,1,1,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
129.0,4.867534450455582,32.25,1,1,1,1,0,1,1,1,1,1
200.0,5.303304908059076,100.0,1,1,1,1,1,1,1,1,1,1
125.0,4.836281906951478,62.5,1,1,1,1,0,1,0,0,1,1
175.0,5.170483995038151,87.5,1,1,1,1,1,1,1,1,1,1
170.0,5.14166355650266,85.0,1,1,1,1,0,1,1,0,1,1
295.0,5.69035945432406,49.166666666666664,1,1,1,1,1,1,1,0,1,1
250.0,5.5254529391317835,62.5,1,1,1,1,1,1,1,1,1,1
149.0,5.0106352940962555,74.5,1,1,1,1,0,1,1,1,1,1
280.0,5.638354669333745,56.0,1,1,1,1,1,1,1,0,1,1
349.0,5.857933154483459,69.8,1,1,1,1,1,1,1,0,1,1
189.0,5.247024072160486,63.0,1,1,1,1,0,1,1,0,1,1
199.0,5.298317366548036,39.8,1,1,1,1,0,1,1,1,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
399.0,5.991464547107982,79.8,1,1,1,1,0,1,1,1,1,1
250.0,5.5254529391317835,125.0,1,1,1,1,1,1,1,0,1,1
229.0,5.438079308923196,57.25,1,1,1,1,1,1,1,1,1,1
125.0,4.836281906951478,62.5,1,1,1,1,1,1,1,0,0,0
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
199.0,5.298317366548036,66.33333333333333,1,1,1,0,1,1,1,1,1,1
175.0,5.170483995038151,58.333333333333336,1,1,1,1,1,1,0,0,1,1
209.0,5.3471075307174685,104.5,0,1,1,1,1,1,0,0,1,1
299.0,5.703782474656201,149.5,0,1,1,1,1,1,1,0,1,1
389.0,5.966146739123692,64.83333333333333,1,1,1,1,1,1,1,1,1,1
603.0,6.403574197934815,120.6,1,1,1,1,1,1,1,1,1,1
500.0,6.2166061010848646,125.0,1,1,1,1,1,1,1,1,1,1
600.0,6.398594934535208,100.0,1,1,1,1,1,1,1,1,1,1
250.0,5.5254529391317835,41.666666666666664,1,1,1,1,1,1,1,0,1,1
169.0,5.135798437050262,56.333333333333336,1,1,1,1,0,1,1,1,1,1
